channelId,channelName,assignedLabel,margin,topScore,secondScore,description
UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,Music & Musicians,8,8,0,"The official YouTube channel of Bruno Mars. 

Subscribe for the latest official music videos, live performances, official audio, and more: https://Atlantic.lnk.to/BMsubscribe
 
15x GRAMMY Award winner and 27x GRAMMY Award nominee Bruno Mars is a celebrated singer, songwriter, producer, and musician with iconic hits like ""The Lazy Song"", ""That's What I Like"", ""Just The Way You Are"", ""24K Magic"", ""Locked Out Of Heaven"", and ""When I Was Your Man"". His legendary body of work also includes blockbuster albums such as Doo-Wops & Hooligans, Unorthodox Jukebox, and 24K Magic, as well as era-defining collaborations like ""Uptown Funk"" with Mark Ronson, ""Finesse"" with Cardi B, and ""Nothin' On You"" with B.o.B. Forever classic, yet supremely innovative, Bruno continues to redefine music, style, and popular culture, pushing the boundaries of pop, R&B, funk, soul, hip-hop, and dance, and remains as influential as ever."
UC6MvbqzzXu9E6SWM2Jf-g_Q,Calum Graham Music,Music & Musicians,8,8,0,"This Canadian fingerstyle guitarist has enthralled millions of listeners around the world with his signature playing style which has led to tours across America, Europe, Australia and China. He is also considered one of the World’s Top 30 Guitarists under 30 by Acoustic Guitar Magazine. 

www.calumgraham.com"
UCtkcJMyK1F46NJ5WjX7hBSw,Dead Wax,Music & Musicians,8,8,0,"Musicians nerding out to great music.
Hosts Jack Conte (Scary Pockets, Pomplamoose, CEO of Patreon) and Ryan Lerman (Scary Pockets, John Legend, Ben Folds) are joined by musician friends to help break down whats going on in their favorite music. They dish about production, harmony, composition, theory, vocal performance and everything in between.
New episodes every week!"
UCPSu8IosaYxsVx5TOGFtjCg,Dirty Loops,Music & Musicians,8,8,0,"Official YouTube Dirty Loops Band Page

Check out our shows & other stuff at www.dirty-loops.com"
UCBHhdnYxvu94yefpeZABY9g,Dream Theater,Music & Musicians,8,8,0,The official YouTube channel of the US progressive metal band Dream Theater.
UCRKUD_3V4q7qyAexSuiBIFw,El Conan,Music & Musicians,8,8,0,"Simply wanting to share my love of Jazz, Gospel, and Latin Christian Music"
UCvrmr8Nfd86dG7pnSHC7c6Q,EllenPlaysBass,Music & Musicians,8,8,0,"13-year-old bass player from Las Vegas, Nevada.
Started playing the bass in April 2020.
The journey continues ... 

Official Website:  www.EllenPlaysBass.com
Contact: info@hovakalaverdyan.com"
UCHlHSn0iwyYJg9LQETZ5R_Q,Four80East,Music & Musicians,8,8,0,"Welcome to the official Four80East YouTube channel!

Four80East is an electro-jazz collective that’s all about the groove. Mixing jazz with other genres and underpinning it all with electronic production, the Canadian producer duo of Rob DeBoer and Tony Grace have created a signature bass-propelled sound that entrances listeners of their recordings and enthralls audiences at their live shows."
UC40gs0opj389ohjLnJIAJzA,Jonathan Young,Music & Musicians,8,8,0,Singer & music producer.
,----- LOWEST MARGINS: Gardening -----,,,,
UCqZQlzSHbVJrwrn5XvzrzcA,NBC Sports,Gardening,3.200000000000001,9.600000000000001,6.4,"NBC Sports Group serves sports fans 24/7 with premier live events, insightful studio shows, and compelling original programming. NBC Sports is an established leader in the sports media landscape with an unparalleled collection of sports properties that include the Olympics, NFL, Premier League, Big Ten, NASCAR, PGA TOUR, the Kentucky Derby, Tour de France and many more. Subscribe to our channel for the latest sporting news and highlights!

Visit NBC Sports: https://www.nbcsports.com
Find NBC Sports on Facebook: https://www.facebook.com/NBCSports
Follow NBC Sports on Twitter: https://twitter.com/nbcsports
Follow NBC Sports on Instagram: https://www.instagram.com/nbcsports/"
UCnPPpuLBjQZYC6M2BDxd0Ew,Gardening Products Review,Gardening,4.600000000000001,27.6,23,"Honest, unbiased reviews of a wide range of gardening products. If it's used in the garden, we review it!

We show you the good, the bad and the ugly for 

- all kinds of power tools (from mowers, blowers, and string trimmers to chainsaws and tillers), 
- hand tools (like pruning shears, loppers and shovels) and 
- a huge variety of other gardening items (such as sprinklers and hose nozzles). 

Plus, new how-to videos each month covering common yard and garden tasks and gardening tips. 

- Want to know how to sharpen pruner blades? 
- Repair a busted hose? 
- Germinate seeds indoors and get them ready for planting outside? 

Then look no further - it's all right here!

Whether you garden on a tiny balcony or an acre lot, there'll be something here to help you choose the best tools for your needs and get the most out of your gardening space.

Subscribe today!

And for written reviews, visit https://gardeningproductsreview.com"
UC-eicAkiRdGLguiS1dS_N9Q,Clay Hayes,Gardening,4.800000000000001,9.600000000000001,4.800000000000001,"We make the best traditional archery, bow building, recurve bow hunting, bushcraft, and survival skills videos on the web. Join Clay, Liz, and the kids on outdoor adventures from bowhunting deer and elk in the Idaho mountains to chasing wild hogs in Florida to practicing bushcraft and survival skills. We hunt and fish because we love to but it's also how we get the majority of our meat. Hunting is how we live. We also grow a big garden on our Idaho homestead. That, in combination with hunting, fishing, and foraging is how we get the majority of our food. 

#survivalskills #bowhunting #bushcraft 

#AvantLink #1462705"
UC5PA3oLhFbaba-LlbR_xVNg,joegardenerTV,Gardening,4.800000000000001,9.600000000000001,4.800000000000001,"Welcome to joegardenerTV. My passion is organic gardening & growing food. I created this channel to teach you everything you need to know to grow like a pro - no experience required! In fact, I've been teaching people how to garden for over 15 years on TV as the host of 3 national gardening shows ( DIY Network & PBS). My current show - Emmy Award-winning Growing a Greener World is in its 9th season

But my real passion is in teaching people about organic gardening & how to be better, smarter gardeners through short how-to videos like these. No matter where you are in your gardening journey, from an experienced veteran or you're just getting started, if you'd like to grow like a pro, you've come to the right place. I'll be adding new videos every week. 

Thanks for stopping by.  
Joe Lamp'l (the ""joe"" behind joe gardener). 

P.S. Be sure to check out my website link below for lots more how-to gardening info, including my popular organic gardening podcast, The joe gardener Show!"
UCVGVbOl6F5rGF4wSYS6Y5yQ,MIgardener,Gardening,4.800000000000001,9.600000000000001,4.800000000000001,"Welcome to MIgardener! 
Learn how to garden easier, smarter, and have more fun gardening! Join me for weekly videos about organic gardening, self-sustainability, homesteading, farming, tips & tricks, healthy recipes and much more. Together, we can grow bigger. 

2-3 NEW VIDEOS EACH WEEK

Shop our seed store at http://www.migardener.com

Comments or Questions? Send them to:  contact@migardener.com

Fore more fun, check us out on all our social media streams!

MIgardener Merch Now Available! - https://migardener.com/collections/apparel-1"
UCejgtTHroWI5sF_2-fuiF4Q,Nature's Always Right,Gardening,4.800000000000001,9.600000000000001,4.800000000000001,"Explore gardening, homesteading, regenerative agriculture, and DIY farming with me, Steven. Follow my journey as I build regenerative farms and visit others worldwide. 
Discover natural techniques for growing vegetables, building soil, raising animals, and working in harmony with nature—God’s perfect system for abundance. 🌱🐓

🧑🏼‍🌾 Learn more: naturesalwaysright.com"
UCQGv_dy-oLeu5SSgz2_8i8w,Project Diaries,Gardening,4.800000000000001,9.600000000000001,4.800000000000001,"Welcome to Project Diaries!
​
Project Diaries is an ever growing Gardening Community and information Youtube Channel based on projects I've done or have been interested in doing as Hobbies using free, very cheap or recycled materials. I also make tutorials on How-to harvest seeds from food waste and grow many things from start to finish. This Channel started after I built a Potting Shed for my Grandad using 100% FREE reclaimed and salvaged materials. Unfortunately he suffered a Stroke during the making of that build so I have taken it upon myself to create a Garden he'd always dreamt of.
​
​With no previous training or trying these projects before. I'm basically using a little Common Sense and Learning as I go, so come on this Journey with me and Subscribe today.

► Amazon Store: https://www.amazon.com/shop/projectdiaries
► Paypal Donations: https://www.paypal.me/projectdiaries
► Patreon: https://www.patreon.com/projectdiaries

ENJOY!! & THANKS FOR DROPPING BY."
UCx4pIz6Xb3xeC5tz9MYZfWg,V V,Gardening,4.800000000000001,9.600000000000001,4.800000000000001,Gardening tips and how to's
UCNWb1R70xnomfDf6Iu0uZ2Q,Burkland Gardens,Gardening,9.600000000000001,9.600000000000001,0,"Burkland Gardens is a plant nursery in Washington state specializing in dwarf and unusual conifers owned by Travis and Jessi McNeal. Travis' father, Gil McNeal, is our grower and nursery manager and previously owned and operated Perennial Lawn and Garden, a landscaping company that served the greater Seattle area for more than 20 years.

We offer a wide variety of dwarf conifers in our online store and by appointment. You can shop online at the link below, or contact Gil gil@burklandgardens.com or to schedule an appointment. Sign up for our newsletter to be notified when we offer plants available for online purchase: https://www.burklandgardens.com/

We also invite you to follow along with us on Instagram and Facebook:

https://www.instagram.com/burklandgardens/
https://www.facebook.com/burklandgardens/"
UC9r61qohBg1qgGty4_WzojA,GrowVeg,Gardening,9.600000000000001,9.600000000000001,0,We're passionate organic gardeners who love growing our own food and helping others. We produce the very best vegetable garden planning apps and garden layout software to help you get the most from your garden.  Use the links below or contact us if you have any questions...
UCAhcelYvyDAPy0cn_sscWkw,Off Grid In The Pacific North West,Gardening,9.600000000000001,9.600000000000001,0,"This channel is committed to sharing life and experiences  in the Pacific North West. We live off the Grid and Have a growing homestead. Solar power, generator power, wind and hydro power are topics of this channel. We hunt and grow our own food. Canning is a way of life here in the woods of Oregon. From time to time I will share my experiences of life, spiritual matters and wisdom from the Bible. Thanks for watching and may the Lord bless your life.
You can email us at back41@cavenet.com
Pastor Steve Davis"
UCARXOI1UlItgIevoI5jZViQ,CaliKim29 Garden & Home DIY,Gardening,13.8,27.6,13.8,"If you're looking to grow fresh, organic food in simple and cost-effective ways, CaliKim is your go-to guide for all things gardening!  Whether you're a beginner or a seasoned gardener, regardess of your location, or the size of your gardening space, CaliKim is passionate about helping you grow a thriving garden.

Together with her husband, Jerry (aka CameraGuy), CaliKim co-owns CaliKim Garden and Home DIY, Inc., a family business committed to empowering individuals worldwide to grow their own food. With experience managing a busy online seed and garden shop (calikimgardenandhome.com), creating engaging garden content, and authoring two garden books, “Organic Gardening for Everyone” and “The First-Time Gardener: Raised Bed Gardening,” CaliKim will help you seamlessly integrate growing your own food into your busy life.

Join CaliKim and CameraGuy to discover how to make gardening easy, affordable, and fun!

As an Amazon Associate I earn from qualifying purchases."
UCSbyncU597LMwb3HhnAI_4w,Epic Gardening,Gardening,18,18,0,"We exist to help you grow. Dive in to our in-depth grow guides, inspiration, tips, and tricks."
UCcJceGUaevGlP7s2xzL9akA,Next Level Gardening,Gardening,19.6,27.6,8,"If you’re a beginning gardener or someone who has been growing food and flowers for years,  I will help you take your gardening expertise to the next level and have fun doing it.

I've been gardening for 30 years, 10 of which I was mentored by a University of California Certified Master Gardener.  

I don’t just love gardening, it is my passion and other than my family and friends, it is my life.  I wake up thinking about it and go to sleep thinking about it. Sometimes it keeps me up at night thinking about new and better ways of growing organically. 

Now, in my 30th year of gardening,  I am going to use YouTube to pass on the gift of inspiration and knowledge that I was freely given three decades ago by an amazing gardener who probably never knew just how important a role she played in my life.  
I only hope I can help you discover what a life-changing past-time gardening can be.

Let’s GROW!"
UC_kg1A_YPAa66hZWq7VPg7Q,Garden Answer,Gardening,22.8,27.6,4.800000000000001,"Garden Answer | Fun DIY and Garden Videos


www.youtube.com/gardenanswer
www.facebook.com/gardenanswer
Twitter @gardenanswer
contact@gardenanswer.com"
